forecast_date,target,target_end_date,location,type,quantile,value
2021-11-01,7 day ahead inc hosp,2021-11-08,53,quantile,0.5,139.05703622900717
2021-11-01,1 day ahead inc hosp,2021-11-02,06,point,NA,602.1492143236079
2021-11-01,1 day ahead inc hosp,2021-11-02,06,quantile,0.5,602.1492143236079
2021-11-01,2 day ahead inc hosp,2021-11-03,06,point,NA,595.5808376587723
2021-11-01,2 day ahead inc hosp,2021-11-03,06,quantile,0.5,595.5808376587723
2021-11-01,3 day ahead inc hosp,2021-11-04,06,point,NA,621.0273146710116
2021-11-01,3 day ahead inc hosp,2021-11-04,06,quantile,0.5,621.0273146710116
2021-11-01,4 day ahead inc hosp,2021-11-05,06,point,NA,578.220872751536
2021-11-01,4 day ahead inc hosp,2021-11-05,06,quantile,0.5,578.220872751536
2021-11-01,5 day ahead inc hosp,2021-11-06,06,point,NA,657.1060044207413
2021-11-01,5 day ahead inc hosp,2021-11-06,06,quantile,0.5,657.1060044207413
2021-11-01,6 day ahead inc hosp,2021-11-07,06,point,NA,591.7133892202962
2021-11-01,6 day ahead inc hosp,2021-11-07,06,quantile,0.5,591.7133892202962
2021-11-01,7 day ahead inc hosp,2021-11-08,06,point,NA,622.2787075243821
2021-11-01,7 day ahead inc hosp,2021-11-08,06,quantile,0.5,622.2787075243821
2021-11-01,1 day ahead inc hosp,2021-11-02,12,point,NA,308.80908082338533
2021-11-01,1 day ahead inc hosp,2021-11-02,12,quantile,0.5,308.80908082338533
2021-11-01,2 day ahead inc hosp,2021-11-03,12,point,NA,305.24870560441536
2021-11-01,2 day ahead inc hosp,2021-11-03,12,quantile,0.5,305.24870560441536
2021-11-01,3 day ahead inc hosp,2021-11-04,12,point,NA,317.84348257785854
2021-11-01,3 day ahead inc hosp,2021-11-04,12,quantile,0.5,317.84348257785854
2021-11-01,4 day ahead inc hosp,2021-11-05,12,point,NA,297.97719993511777
2021-11-01,4 day ahead inc hosp,2021-11-05,12,quantile,0.5,297.97719993511777
2021-11-01,5 day ahead inc hosp,2021-11-06,12,point,NA,342.0620251013894
2021-11-01,5 day ahead inc hosp,2021-11-06,12,quantile,0.5,342.0620251013894
2021-11-01,6 day ahead inc hosp,2021-11-07,12,point,NA,304.17218230699723
2021-11-01,6 day ahead inc hosp,2021-11-07,12,quantile,0.5,304.17218230699723
2021-11-01,7 day ahead inc hosp,2021-11-08,12,point,NA,318.7296312289964
2021-11-01,7 day ahead inc hosp,2021-11-08,12,quantile,0.5,318.7296312289964
2021-11-01,1 day ahead inc hosp,2021-11-02,39,point,NA,297.5915929381701
2021-11-01,1 day ahead inc hosp,2021-11-02,39,quantile,0.5,297.5915929381701
2021-11-01,2 day ahead inc hosp,2021-11-03,39,point,NA,291.2835414796712
2021-11-01,2 day ahead inc hosp,2021-11-03,39,quantile,0.5,291.2835414796712
2021-11-01,3 day ahead inc hosp,2021-11-04,39,point,NA,312.6701624698409
2021-11-01,3 day ahead inc hosp,2021-11-04,39,quantile,0.5,312.6701624698409
2021-11-01,4 day ahead inc hosp,2021-11-05,39,point,NA,300.59560769669235
2021-11-01,4 day ahead inc hosp,2021-11-05,39,quantile,0.5,300.59560769669235
2021-11-01,5 day ahead inc hosp,2021-11-06,39,point,NA,309.6709393330908
2021-11-01,5 day ahead inc hosp,2021-11-06,39,quantile,0.5,309.6709393330908
2021-11-01,6 day ahead inc hosp,2021-11-07,39,point,NA,293.191745548169
2021-11-01,6 day ahead inc hosp,2021-11-07,39,quantile,0.5,293.191745548169
2021-11-01,7 day ahead inc hosp,2021-11-08,39,point,NA,299.5286416209001
2021-11-01,7 day ahead inc hosp,2021-11-08,39,quantile,0.5,299.5286416209001
2021-11-01,1 day ahead inc hosp,2021-11-02,47,point,NA,109.88089402016894
2021-11-01,1 day ahead inc hosp,2021-11-02,47,quantile,0.5,109.88089402016894
2021-11-01,2 day ahead inc hosp,2021-11-03,47,point,NA,108.85829321952018
2021-11-01,2 day ahead inc hosp,2021-11-03,47,quantile,0.5,108.85829321952018
2021-11-01,3 day ahead inc hosp,2021-11-04,47,point,NA,115.05379751105978
2021-11-01,3 day ahead inc hosp,2021-11-04,47,quantile,0.5,115.05379751105978
2021-11-01,4 day ahead inc hosp,2021-11-05,47,point,NA,107.76449062970913
2021-11-01,4 day ahead inc hosp,2021-11-05,47,quantile,0.5,107.76449062970913
2021-11-01,5 day ahead inc hosp,2021-11-06,47,point,NA,120.61209051093377
2021-11-01,5 day ahead inc hosp,2021-11-06,47,quantile,0.5,120.61209051093377
2021-11-01,6 day ahead inc hosp,2021-11-07,47,point,NA,107.97462670560377
2021-11-01,6 day ahead inc hosp,2021-11-07,47,quantile,0.5,107.97462670560377
2021-11-01,7 day ahead inc hosp,2021-11-08,47,point,NA,113.21759362435321
2021-11-01,7 day ahead inc hosp,2021-11-08,47,quantile,0.5,113.21759362435321
2021-11-01,1 day ahead inc hosp,2021-11-02,27,point,NA,131.37824219928848
2021-11-01,1 day ahead inc hosp,2021-11-02,27,quantile,0.5,131.37824219928848
2021-11-01,2 day ahead inc hosp,2021-11-03,27,point,NA,131.42757091217175
2021-11-01,2 day ahead inc hosp,2021-11-03,27,quantile,0.5,131.42757091217175
2021-11-01,3 day ahead inc hosp,2021-11-04,27,point,NA,142.72019718915936
2021-11-01,3 day ahead inc hosp,2021-11-04,27,quantile,0.5,142.72019718915936
2021-11-01,4 day ahead inc hosp,2021-11-05,27,point,NA,133.60835051214102
2021-11-01,4 day ahead inc hosp,2021-11-05,27,quantile,0.5,133.60835051214102
2021-11-01,5 day ahead inc hosp,2021-11-06,27,point,NA,135.45236591744464
2021-11-01,5 day ahead inc hosp,2021-11-06,27,quantile,0.5,135.45236591744464
2021-11-01,6 day ahead inc hosp,2021-11-07,27,point,NA,129.83535718783716
2021-11-01,6 day ahead inc hosp,2021-11-07,27,quantile,0.5,129.83535718783716
2021-11-01,7 day ahead inc hosp,2021-11-08,27,point,NA,135.55994305567773
2021-11-01,7 day ahead inc hosp,2021-11-08,27,quantile,0.5,135.55994305567773
2021-11-01,1 day ahead inc hosp,2021-11-02,55,point,NA,154.85091160325962
2021-11-01,1 day ahead inc hosp,2021-11-02,55,quantile,0.5,154.85091160325962
2021-11-01,2 day ahead inc hosp,2021-11-03,55,point,NA,154.3659974667931
2021-11-01,2 day ahead inc hosp,2021-11-03,55,quantile,0.5,154.3659974667931
2021-11-01,3 day ahead inc hosp,2021-11-04,55,point,NA,166.03146379611195
2021-11-01,3 day ahead inc hosp,2021-11-04,55,quantile,0.5,166.03146379611195
2021-11-01,4 day ahead inc hosp,2021-11-05,55,point,NA,157.28673800147791
2021-11-01,4 day ahead inc hosp,2021-11-05,55,quantile,0.5,157.28673800147791
2021-11-01,5 day ahead inc hosp,2021-11-06,55,point,NA,160.45333822143672
2021-11-01,5 day ahead inc hosp,2021-11-06,55,quantile,0.5,160.45333822143672
2021-11-01,6 day ahead inc hosp,2021-11-07,55,point,NA,152.3180458636934
2021-11-01,6 day ahead inc hosp,2021-11-07,55,quantile,0.5,152.3180458636934
2021-11-01,7 day ahead inc hosp,2021-11-08,55,point,NA,157.86560675380915
2021-11-01,7 day ahead inc hosp,2021-11-08,55,quantile,0.5,157.86560675380915
2021-11-01,1 day ahead inc hosp,2021-11-02,01,point,NA,94.6177254536599
2021-11-01,1 day ahead inc hosp,2021-11-02,01,quantile,0.5,94.6177254536599
2021-11-01,2 day ahead inc hosp,2021-11-03,01,point,NA,94.33943546038991
2021-11-01,2 day ahead inc hosp,2021-11-03,01,quantile,0.5,94.33943546038991
2021-11-01,3 day ahead inc hosp,2021-11-04,01,point,NA,100.2719009274082
2021-11-01,3 day ahead inc hosp,2021-11-04,01,quantile,0.5,100.2719009274082
2021-11-01,4 day ahead inc hosp,2021-11-05,01,point,NA,92.59162839765722
2021-11-01,4 day ahead inc hosp,2021-11-05,01,quantile,0.5,92.59162839765722
2021-11-01,5 day ahead inc hosp,2021-11-06,01,point,NA,98.75579734389902
2021-11-01,5 day ahead inc hosp,2021-11-06,01,quantile,0.5,98.75579734389902
2021-11-01,6 day ahead inc hosp,2021-11-07,01,point,NA,91.62094386136536
2021-11-01,6 day ahead inc hosp,2021-11-07,01,quantile,0.5,91.62094386136536
2021-11-01,7 day ahead inc hosp,2021-11-08,01,point,NA,98.19838474732077
2021-11-01,7 day ahead inc hosp,2021-11-08,01,quantile,0.5,98.19838474732077
2021-11-01,1 day ahead inc hosp,2021-11-02,50,quantile,0.55,11.30677914291651
2021-11-01,2 day ahead inc hosp,2021-11-03,50,quantile,0.55,12.946675827755323
2021-11-01,3 day ahead inc hosp,2021-11-04,50,quantile,0.55,11.341243017310804
2021-11-01,4 day ahead inc hosp,2021-11-05,50,quantile,0.55,11.824310298421409
2021-11-01,5 day ahead inc hosp,2021-11-06,50,quantile,0.55,12.187243012935886
2021-11-01,6 day ahead inc hosp,2021-11-07,50,quantile,0.55,10.98838561221872
2021-11-01,7 day ahead inc hosp,2021-11-08,50,quantile,0.55,13.14724477811738
2021-11-01,1 day ahead inc hosp,2021-11-02,56,quantile,0.55,30.71669106984103
2021-11-01,2 day ahead inc hosp,2021-11-03,56,quantile,0.55,31.165835766976564
2021-11-01,3 day ahead inc hosp,2021-11-04,56,quantile,0.55,32.09848744126862
2021-11-01,4 day ahead inc hosp,2021-11-05,56,quantile,0.55,31.251762806378377
2021-11-01,5 day ahead inc hosp,2021-11-06,56,quantile,0.55,32.17465765594823
2021-11-01,6 day ahead inc hosp,2021-11-07,56,quantile,0.55,30.308410041156204
2021-11-01,7 day ahead inc hosp,2021-11-08,56,quantile,0.55,31.54108585393481
2021-11-01,1 day ahead inc hosp,2021-11-02,33,quantile,0.55,24.039432802792795
2021-11-01,2 day ahead inc hosp,2021-11-03,33,quantile,0.55,27.876521491880144
2021-11-01,3 day ahead inc hosp,2021-11-04,33,quantile,0.55,24.873154246968873
2021-11-01,4 day ahead inc hosp,2021-11-05,33,quantile,0.55,25.12073502639783
2021-11-01,5 day ahead inc hosp,2021-11-06,33,quantile,0.55,26.75988656664397
2021-11-01,6 day ahead inc hosp,2021-11-07,33,quantile,0.55,23.609839057670012
2021-11-01,7 day ahead inc hosp,2021-11-08,33,quantile,0.55,28.457526239359318
2021-11-01,1 day ahead inc hosp,2021-11-02,44,quantile,0.55,14.205153062157615
2021-11-01,2 day ahead inc hosp,2021-11-03,44,quantile,0.55,16.771453378618553
2021-11-01,3 day ahead inc hosp,2021-11-04,44,quantile,0.55,14.980940802514281
2021-11-01,4 day ahead inc hosp,2021-11-05,44,quantile,0.55,15.227843615963199
2021-11-01,5 day ahead inc hosp,2021-11-06,44,quantile,0.55,15.346644765659217
2021-11-01,6 day ahead inc hosp,2021-11-07,44,quantile,0.55,13.773647962060247
2021-11-01,7 day ahead inc hosp,2021-11-08,44,quantile,0.55,17.806458501962407
2021-11-01,1 day ahead inc hosp,2021-11-02,32,quantile,0.55,70.15292975520616
2021-11-01,2 day ahead inc hosp,2021-11-03,32,quantile,0.55,79.71328236848946
2021-11-01,3 day ahead inc hosp,2021-11-04,32,quantile,0.55,69.24078138345307
2021-11-01,4 day ahead inc hosp,2021-11-05,32,quantile,0.55,71.96431508680887
2021-11-01,5 day ahead inc hosp,2021-11-06,32,quantile,0.55,78.9798570000682
2021-11-01,6 day ahead inc hosp,2021-11-07,32,quantile,0.55,69.956614357611
2021-11-01,7 day ahead inc hosp,2021-11-08,32,quantile,0.55,79.49314517771445
2021-11-01,1 day ahead inc hosp,2021-11-02,37,quantile,0.55,179.52098130502134
2021-11-01,2 day ahead inc hosp,2021-11-03,37,quantile,0.55,209.06796103066662
2021-11-01,3 day ahead inc hosp,2021-11-04,37,quantile,0.55,185.1645106750584
2021-11-01,4 day ahead inc hosp,2021-11-05,37,quantile,0.55,189.56503662320839
2021-11-01,5 day ahead inc hosp,2021-11-06,37,quantile,0.55,200.73319578508767
2021-11-01,6 day ahead inc hosp,2021-11-07,37,quantile,0.55,174.6288823705163
2021-11-01,7 day ahead inc hosp,2021-11-08,37,quantile,0.55,211.68677286797632
2021-11-01,1 day ahead inc hosp,2021-11-02,38,quantile,0.55,29.705542115897018
2021-11-01,2 day ahead inc hosp,2021-11-03,38,quantile,0.55,31.386059835235898
2021-11-01,3 day ahead inc hosp,2021-11-04,38,quantile,0.55,29.122377802407
2021-11-01,4 day ahead inc hosp,2021-11-05,38,quantile,0.55,29.89924563830976
2021-11-01,5 day ahead inc hosp,2021-11-06,38,quantile,0.55,32.05405153215732
2021-11-01,6 day ahead inc hosp,2021-11-07,38,quantile,0.55,29.3956670573697
2021-11-01,7 day ahead inc hosp,2021-11-08,38,quantile,0.55,30.850721754422935
2021-11-01,1 day ahead inc hosp,2021-11-02,23,quantile,0.55,28.279073647793062
2021-11-01,2 day ahead inc hosp,2021-11-03,23,quantile,0.55,31.94556202989732
2021-11-01,3 day ahead inc hosp,2021-11-04,23,quantile,0.55,27.81129373101945
2021-11-01,4 day ahead inc hosp,2021-11-05,23,quantile,0.55,29.18376172313787
2021-11-01,5 day ahead inc hosp,2021-11-06,23,quantile,0.55,30.75836260640004
2021-11-01,6 day ahead inc hosp,2021-11-07,23,quantile,0.55,27.881683946765982
2021-11-01,7 day ahead inc hosp,2021-11-08,23,quantile,0.55,32.20567994753104
2021-11-01,1 day ahead inc hosp,2021-11-02,26,quantile,0.55,273.3948432859813
2021-11-01,2 day ahead inc hosp,2021-11-03,26,quantile,0.55,299.8545332063579
2021-11-01,3 day ahead inc hosp,2021-11-04,26,quantile,0.55,262.20078359449764
2021-11-01,4 day ahead inc hosp,2021-11-05,26,quantile,0.55,275.8822182348816
2021-11-01,5 day ahead inc hosp,2021-11-06,26,quantile,0.55,298.03316072138534
2021-11-01,6 day ahead inc hosp,2021-11-07,26,quantile,0.55,271.1491087850607
2021-11-01,7 day ahead inc hosp,2021-11-08,26,quantile,0.55,296.16325725811157
2021-11-01,1 day ahead inc hosp,2021-11-02,10,quantile,0.55,19.532589575334825
2021-11-01,2 day ahead inc hosp,2021-11-03,10,quantile,0.55,22.373569766785423
2021-11-01,3 day ahead inc hosp,2021-11-04,10,quantile,0.55,19.79928006670852
2021-11-01,4 day ahead inc hosp,2021-11-05,10,quantile,0.55,20.249181218460087
2021-11-01,5 day ahead inc hosp,2021-11-06,10,quantile,0.55,21.802629631339233
2021-11-01,6 day ahead inc hosp,2021-11-07,10,quantile,0.55,19.45654264145802
2021-11-01,7 day ahead inc hosp,2021-11-08,10,quantile,0.55,22.774834001938263
2021-11-01,1 day ahead inc hosp,2021-11-02,35,quantile,0.55,71.00177011744208
2021-11-01,2 day ahead inc hosp,2021-11-03,35,quantile,0.55,75.30313462731617
2021-11-01,3 day ahead inc hosp,2021-11-04,35,quantile,0.55,65.78188221889728
2021-11-01,4 day ahead inc hosp,2021-11-05,35,quantile,0.55,70.45817337631318
2021-11-01,5 day ahead inc hosp,2021-11-06,35,quantile,0.55,76.44839185773033
2021-11-01,6 day ahead inc hosp,2021-11-07,35,quantile,0.55,70.1635016663803
2021-11-01,7 day ahead inc hosp,2021-11-08,35,quantile,0.55,73.37815446237474
2021-11-01,1 day ahead inc hosp,2021-11-02,25,quantile,0.55,95.63121039479584
2021-11-01,2 day ahead inc hosp,2021-11-03,25,quantile,0.55,112.89360203137151
2021-11-01,3 day ahead inc hosp,2021-11-04,25,quantile,0.55,99.68104633085464
2021-11-01,4 day ahead inc hosp,2021-11-05,25,quantile,0.55,102.07132709298921
2021-11-01,5 day ahead inc hosp,2021-11-06,25,quantile,0.55,102.94741416400791
2021-11-01,6 day ahead inc hosp,2021-11-07,25,quantile,0.55,92.9455104157361
2021-11-01,7 day ahead inc hosp,2021-11-08,25,quantile,0.55,119.05072095840826
2021-11-01,1 day ahead inc hosp,2021-11-02,16,quantile,0.55,46.48635630598247
2021-11-01,2 day ahead inc hosp,2021-11-03,16,quantile,0.55,51.287404697373624
2021-11-01,3 day ahead inc hosp,2021-11-04,16,quantile,0.55,47.77892959161842
2021-11-01,4 day ahead inc hosp,2021-11-05,16,quantile,0.55,47.67936384666758
2021-11-01,5 day ahead inc hosp,2021-11-06,16,quantile,0.55,52.24661569188792
2021-11-01,6 day ahead inc hosp,2021-11-07,16,quantile,0.55,46.75471473861212
2021-11-01,7 day ahead inc hosp,2021-11-08,16,quantile,0.55,51.61472123761025
2021-11-01,1 day ahead inc hosp,2021-11-02,28,quantile,0.55,42.18275535502721
2021-11-01,2 day ahead inc hosp,2021-11-03,28,quantile,0.55,50.01729086473925
2021-11-01,3 day ahead inc hosp,2021-11-04,28,quantile,0.55,44.142217438355615
2021-11-01,4 day ahead inc hosp,2021-11-05,28,quantile,0.55,45.112034368212214
2021-11-01,5 day ahead inc hosp,2021-11-06,28,quantile,0.55,45.92125243038463
2021-11-01,6 day ahead inc hosp,2021-11-07,28,quantile,0.55,41.25906218612314
2021-11-01,7 day ahead inc hosp,2021-11-08,28,quantile,0.55,52.928422425106916
2021-11-01,1 day ahead inc hosp,2021-11-02,40,quantile,0.55,85.24148609919777
2021-11-01,2 day ahead inc hosp,2021-11-03,40,quantile,0.55,98.30307312260048
2021-11-01,3 day ahead inc hosp,2021-11-04,40,quantile,0.55,87.09867958100763
2021-11-01,4 day ahead inc hosp,2021-11-05,40,quantile,0.55,88.03773457125561
2021-11-01,5 day ahead inc hosp,2021-11-06,40,quantile,0.55,97.64067475276002
2021-11-01,6 day ahead inc hosp,2021-11-07,40,quantile,0.55,86.79713073048438
2021-11-01,7 day ahead inc hosp,2021-11-08,40,quantile,0.55,101.61123294150919
2021-11-01,1 day ahead inc hosp,2021-11-02,30,quantile,0.55,84.00646935049322
2021-11-01,2 day ahead inc hosp,2021-11-03,30,quantile,0.55,81.04001510858477
2021-11-01,3 day ahead inc hosp,2021-11-04,30,quantile,0.55,85.04239455836361
2021-11-01,4 day ahead inc hosp,2021-11-05,30,quantile,0.55,81.27840207732963
2021-11-01,5 day ahead inc hosp,2021-11-06,30,quantile,0.55,78.84330922610914
2021-11-01,6 day ahead inc hosp,2021-11-07,30,quantile,0.55,82.50097742579358
2021-11-01,7 day ahead inc hosp,2021-11-08,30,quantile,0.55,80.43254436398102
2021-11-01,1 day ahead inc hosp,2021-11-02,20,quantile,0.55,59.76041952539967
2021-11-01,2 day ahead inc hosp,2021-11-03,20,quantile,0.55,68.33429211133799
2021-11-01,3 day ahead inc hosp,2021-11-04,20,quantile,0.55,59.33039652072445
2021-11-01,4 day ahead inc hosp,2021-11-05,20,quantile,0.55,61.844557702091244
2021-11-01,5 day ahead inc hosp,2021-11-06,20,quantile,0.55,65.59033805360993
2021-11-01,6 day ahead inc hosp,2021-11-07,20,quantile,0.55,59.620701758265135
2021-11-01,7 day ahead inc hosp,2021-11-08,20,quantile,0.55,69.81966017782051
2021-11-01,1 day ahead inc hosp,2021-11-02,19,quantile,0.55,76.49206811792932
2021-11-01,2 day ahead inc hosp,2021-11-03,19,quantile,0.55,85.26524801008563
2021-11-01,3 day ahead inc hosp,2021-11-04,19,quantile,0.55,73.13339281429344
2021-11-01,4 day ahead inc hosp,2021-11-05,19,quantile,0.55,77.89776368277107
2021-11-01,5 day ahead inc hosp,2021-11-06,19,quantile,0.55,82.85157072649778
2021-11-01,6 day ahead inc hosp,2021-11-07,19,quantile,0.55,75.52919876059363
2021-11-01,7 day ahead inc hosp,2021-11-08,19,quantile,0.55,84.86743204206259
2021-11-01,1 day ahead inc hosp,2021-11-02,46,quantile,0.55,28.986165947377753
2021-11-01,2 day ahead inc hosp,2021-11-03,46,quantile,0.55,31.12611654012663
2021-11-01,3 day ahead inc hosp,2021-11-04,46,quantile,0.55,27.87128523444002
2021-11-01,4 day ahead inc hosp,2021-11-05,46,quantile,0.55,28.959887838945924
2021-11-01,5 day ahead inc hosp,2021-11-06,46,quantile,0.55,32.104321856099965
2021-11-01,6 day ahead inc hosp,2021-11-07,46,quantile,0.55,28.836960813012702
2021-11-01,7 day ahead inc hosp,2021-11-08,46,quantile,0.55,30.460052253602004
2021-11-01,1 day ahead inc hosp,2021-11-02,22,quantile,0.55,58.42916842054765
2021-11-01,2 day ahead inc hosp,2021-11-03,22,quantile,0.55,70.23058864744316
2021-11-01,3 day ahead inc hosp,2021-11-04,22,quantile,0.55,62.74840300654802
2021-11-01,4 day ahead inc hosp,2021-11-05,22,quantile,0.55,62.94245992670381
2021-11-01,5 day ahead inc hosp,2021-11-06,22,quantile,0.55,63.77382022170095
2021-11-01,6 day ahead inc hosp,2021-11-07,22,quantile,0.55,57.141277390462605
2021-11-01,7 day ahead inc hosp,2021-11-08,22,quantile,0.55,75.75399859089255
2021-11-01,1 day ahead inc hosp,2021-11-02,08,quantile,0.55,209.2884603908355
2021-11-01,2 day ahead inc hosp,2021-11-03,08,quantile,0.55,220.23842082034136
2021-11-01,3 day ahead inc hosp,2021-11-04,08,quantile,0.55,198.59446354866705
2021-11-01,4 day ahead inc hosp,2021-11-05,08,quantile,0.55,207.9957270670806
2021-11-01,5 day ahead inc hosp,2021-11-06,08,quantile,0.55,229.0153053908126
2021-11-01,6 day ahead inc hosp,2021-11-07,08,quantile,0.55,207.64508445115823
2021-11-01,7 day ahead inc hosp,2021-11-08,08,quantile,0.55,215.92053419020107
2021-11-01,1 day ahead inc hosp,2021-11-02,41,quantile,0.55,70.08171424805722
2021-11-01,2 day ahead inc hosp,2021-11-03,41,quantile,0.55,81.06211100855401
2021-11-01,3 day ahead inc hosp,2021-11-04,41,quantile,0.55,71.06641599555365
2021-11-01,4 day ahead inc hosp,2021-11-05,41,quantile,0.55,73.67482683264281
2021-11-01,5 day ahead inc hosp,2021-11-06,41,quantile,0.55,76.04212322423707
2021-11-01,6 day ahead inc hosp,2021-11-07,41,quantile,0.55,68.44601181488382
2021-11-01,7 day ahead inc hosp,2021-11-08,41,quantile,0.55,83.22783272953724
2021-11-01,1 day ahead inc hosp,2021-11-02,09,quantile,0.55,45.73093362867091
2021-11-01,2 day ahead inc hosp,2021-11-03,09,quantile,0.55,54.759738765278776
2021-11-01,3 day ahead inc hosp,2021-11-04,09,quantile,0.55,48.65543201033421
2021-11-01,4 day ahead inc hosp,2021-11-05,09,quantile,0.55,49.171656466032374
2021-11-01,5 day ahead inc hosp,2021-11-06,09,quantile,0.55,49.567180434068
2021-11-01,6 day ahead inc hosp,2021-11-07,09,quantile,0.55,44.498081041809755
2021-11-01,7 day ahead inc hosp,2021-11-08,09,quantile,0.55,58.58020839689554
2021-11-01,1 day ahead inc hosp,2021-11-02,11,quantile,0.55,10.524875719371652
2021-11-01,2 day ahead inc hosp,2021-11-03,11,quantile,0.55,12.435174415530462
2021-11-01,3 day ahead inc hosp,2021-11-04,11,quantile,0.55,10.851728837998548
2021-11-01,4 day ahead inc hosp,2021-11-05,11,quantile,0.55,11.215583301757905
2021-11-01,5 day ahead inc hosp,2021-11-06,11,quantile,0.55,11.537825547900525
2021-11-01,6 day ahead inc hosp,2021-11-07,11,quantile,0.55,10.268362813349738
2021-11-01,7 day ahead inc hosp,2021-11-08,11,quantile,0.55,12.8996396231709
2021-11-01,1 day ahead inc hosp,2021-11-02,31,quantile,0.55,54.182497562058714
2021-11-01,2 day ahead inc hosp,2021-11-03,31,quantile,0.55,59.23205919629845
2021-11-01,3 day ahead inc hosp,2021-11-04,31,quantile,0.55,49.36007002913931
2021-11-01,4 day ahead inc hosp,2021-11-05,31,quantile,0.55,54.14538703856707
2021-11-01,5 day ahead inc hosp,2021-11-06,31,quantile,0.55,57.139517787493915
2021-11-01,6 day ahead inc hosp,2021-11-07,31,quantile,0.55,52.36873139927015
2021-11-01,7 day ahead inc hosp,2021-11-08,31,quantile,0.55,56.784681880592224
2021-11-01,1 day ahead inc hosp,2021-11-02,49,quantile,0.55,86.29275055378636
2021-11-01,2 day ahead inc hosp,2021-11-03,49,quantile,0.55,93.61006828839281
2021-11-01,3 day ahead inc hosp,2021-11-04,49,quantile,0.55,82.20130185245841
2021-11-01,4 day ahead inc hosp,2021-11-05,49,quantile,0.55,86.98874620273999
2021-11-01,5 day ahead inc hosp,2021-11-06,49,quantile,0.55,93.38730698998302
2021-11-01,6 day ahead inc hosp,2021-11-07,49,quantile,0.55,85.6568818402531
2021-11-01,7 day ahead inc hosp,2021-11-08,49,quantile,0.55,92.63905240912943
2021-11-01,1 day ahead inc hosp,2021-11-02,05,quantile,0.55,49.749358048964396
2021-11-01,2 day ahead inc hosp,2021-11-03,05,quantile,0.55,58.669689858719615
2021-11-01,3 day ahead inc hosp,2021-11-04,05,quantile,0.55,51.07743009601297
2021-11-01,4 day ahead inc hosp,2021-11-05,05,quantile,0.55,52.41230264412837
2021-11-01,5 day ahead inc hosp,2021-11-06,05,quantile,0.55,54.77145496314086
2021-11-01,6 day ahead inc hosp,2021-11-07,05,quantile,0.55,49.44746698816492
2021-11-01,7 day ahead inc hosp,2021-11-08,05,quantile,0.55,61.1797206781034
2021-11-01,1 day ahead inc hosp,2021-11-02,04,quantile,0.55,213.47178175384093
2021-11-01,2 day ahead inc hosp,2021-11-03,04,quantile,0.55,231.5764055546367
2021-11-01,3 day ahead inc hosp,2021-11-04,04,quantile,0.55,200.43943292807097
2021-11-01,4 day ahead inc hosp,2021-11-05,04,quantile,0.55,213.51693368897372
2021-11-01,5 day ahead inc hosp,2021-11-06,04,quantile,0.55,232.37733577451962
2021-11-01,6 day ahead inc hosp,2021-11-07,04,quantile,0.55,210.34457854243712
2021-11-01,7 day ahead inc hosp,2021-11-08,04,quantile,0.55,225.20197141711859
2021-11-01,1 day ahead inc hosp,2021-11-02,21,quantile,0.55,117.8903026156996
2021-11-01,2 day ahead inc hosp,2021-11-03,21,quantile,0.55,131.83287636643746
2021-11-01,3 day ahead inc hosp,2021-11-04,21,quantile,0.55,117.06909430052134
2021-11-01,4 day ahead inc hosp,2021-11-05,21,quantile,0.55,120.00999173100615
2021-11-01,5 day ahead inc hosp,2021-11-06,21,quantile,0.55,133.43202960400802
2021-11-01,6 day ahead inc hosp,2021-11-07,21,quantile,0.55,118.87815913144614
2021-11-01,7 day ahead inc hosp,2021-11-08,21,quantile,0.55,132.41663361363987
2021-11-01,1 day ahead inc hosp,2021-11-02,45,quantile,0.55,73.22190291194121
2021-11-01,2 day ahead inc hosp,2021-11-03,45,quantile,0.55,86.86216045456172
2021-11-01,3 day ahead inc hosp,2021-11-04,45,quantile,0.55,76.79938105200421
2021-11-01,4 day ahead inc hosp,2021-11-05,45,quantile,0.55,77.85378779594285
2021-11-01,5 day ahead inc hosp,2021-11-06,45,quantile,0.55,80.29936759719861
2021-11-01,6 day ahead inc hosp,2021-11-07,45,quantile,0.55,72.47633157814852
2021-11-01,7 day ahead inc hosp,2021-11-08,45,quantile,0.55,92.09596337178266
2021-11-01,1 day ahead inc hosp,2021-11-02,17,quantile,0.55,195.34364463353674
2021-11-01,2 day ahead inc hosp,2021-11-03,17,quantile,0.55,230.21270433233713
2021-11-01,3 day ahead inc hosp,2021-11-04,17,quantile,0.55,201.56637922706162
2021-11-01,4 day ahead inc hosp,2021-11-05,17,quantile,0.55,207.6715016392734
2021-11-01,5 day ahead inc hosp,2021-11-06,17,quantile,0.55,212.65609502419062
2021-11-01,6 day ahead inc hosp,2021-11-07,17,quantile,0.55,190.42713151172524
2021-11-01,7 day ahead inc hosp,2021-11-08,17,quantile,0.55,239.46320804843478
2021-11-01,1 day ahead inc hosp,2021-11-02,34,quantile,0.55,126.43019021962529
2021-11-01,2 day ahead inc hosp,2021-11-03,34,quantile,0.55,150.20697286262944
2021-11-01,3 day ahead inc hosp,2021-11-04,34,quantile,0.55,131.38212572050534
2021-11-01,4 day ahead inc hosp,2021-11-05,34,quantile,0.55,134.83260933100047
2021-11-01,5 day ahead inc hosp,2021-11-06,34,quantile,0.55,136.75308367721027
