,date,location,location_name,hospitalizations,smoothed_hosp,cases,smoothed_cases,spc,sph
12313,2020-11-29,32,Nevada,146,149.0,1298,2377.0,7.1258006635883335,0.48307528740530664
12314,2020-11-30,32,Nevada,169,150.85714285714286,1644,2277.714285714286,6.8687643714103865,0.47930552841571583
12315,2020-12-01,32,Nevada,179,153.57142857142858,2671,2249.1428571428573,7.005017762787171,0.47911784417754416
12316,2020-12-02,32,Nevada,174,157.0,2155,2108.1428571428573,7.0259615050556095,0.4872990532643919
12317,2020-12-03,32,Nevada,157,162.71428571428572,2535,2107.285714285714,7.749427437150239,0.5035797240388509
12318,2020-12-04,32,Nevada,157,161.57142857142858,2902,2302.4285714285716,7.520036323154915,0.5051319186655815
12319,2020-12-05,32,Nevada,150,161.71428571428572,3194,2342.714285714286,7.7951938360282345,0.5064454701820541
12320,2020-12-06,32,Nevada,136,160.28571428571428,2512,2516.1428571428573,7.873809075531408,0.5093546827023416
12321,2020-12-07,32,Nevada,157,158.57142857142858,2447,2630.8571428571427,7.930491480628563,0.5156155432630498
12322,2020-12-08,32,Nevada,242,167.57142857142858,2697,2634.5714285714284,8.012069105078817,0.51458086357954
12323,2020-12-09,32,Nevada,194,170.42857142857142,3050,2762.4285714285716,8.000436778780934,0.518333202172979
12324,2020-12-10,32,Nevada,184,174.28571428571428,2193,2713.5714285714284,7.738549561993824,0.5149779167266285
12325,2020-12-11,32,Nevada,189,178.85714285714286,2783,2696.5714285714284,7.703085926670417,0.5153541841184129
12326,2020-12-12,32,Nevada,170,181.71428571428572,2639,2617.285714285714,7.64309452283934,0.5124985096693618
12327,2020-12-13,32,Nevada,175,187.28571428571428,2884,2670.4285714285716,7.638700378855976,0.5090206209560416
12328,2020-12-14,32,Nevada,212,195.14285714285714,2580,2689.4285714285716,7.874387014194328,0.5032319451184778
12329,2020-12-15,32,Nevada,216,191.42857142857142,2319,2635.4285714285716,7.437375116223399,0.50109277713409
12330,2020-12-16,32,Nevada,161,186.71428571428572,2366,2537.714285714286,7.246914762508993,0.4901965297453958
12331,2020-12-17,32,Nevada,129,178.85714285714286,2281,2550.285714285714,7.2100357784476925,0.4897295406486415
12332,2020-12-18,32,Nevada,171,176.28571428571428,2878,2563.8571428571427,7.122376899309989,0.48372072707031405
12333,2020-12-19,32,Nevada,192,179.42857142857142,2601,2558.4285714285716,6.876603613790929,0.47962608746617913
12334,2020-12-20,32,Nevada,145,175.14285714285714,2087,2444.5714285714284,6.721547635457835,0.47873860544823144
12335,2020-12-21,32,Nevada,191,172.14285714285714,1939,2353.0,6.513210079804654,0.4745971258725749
12336,2020-12-22,32,Nevada,183,167.42857142857142,1090,2177.4285714285716,6.5643102381983685,0.47485682336370627
12337,2020-12-23,32,Nevada,174,169.28571428571428,2988,2266.285714285714,6.481827707869436,0.4761509733527859
12338,2020-12-24,32,Nevada,144,171.42857142857142,2249,2261.714285714286,6.330032546723623,0.4662429520062053
12339,2020-12-25,32,Nevada,145,167.71428571428572,1853,2115.285714285714,5.672933927644539,0.45402222105935525
12340,2020-12-26,32,Nevada,157,162.71428571428572,1589,1970.7142857142858,5.713575277996478,0.459817933041617
12341,2020-12-27,32,Nevada,160,164.85714285714286,1856,1937.7142857142858,5.399084277728909,0.46024085180549706
12342,2020-12-28,32,Nevada,174,162.42857142857142,868,1784.7142857142858,5.456841603167822,0.4625000848919304
12343,2020-12-29,32,Nevada,169,160.42857142857142,1747,1878.5714285714287,5.337983695963968,0.45995983439673205
12344,2020-12-30,32,Nevada,167,159.42857142857142,2471,1804.7142857142858,5.379791524125784,0.4614334849264856
12345,2020-12-31,32,Nevada,164,162.28571428571428,2136,1788.5714285714287,5.513111427591465,0.4661503334960885
12346,2021-01-01,32,Nevada,130,160.14285714285714,2315,1854.5714285714287,5.737320175387512,0.47799394215582985
12347,2021-01-02,32,Nevada,163,161.0,1825,1888.2857142857142,6.053510567119987,0.48250482670806205
12348,2021-01-03,32,Nevada,147,159.14285714285714,2743,2015.0,6.951198494577785,0.4805951954084516
12349,2021-01-04,32,Nevada,169,158.42857142857142,1418,2093.5714285714284,6.726128997675219,0.4813956135420884
12350,2021-01-05,32,Nevada,185,160.71428571428572,2423,2190.1428571428573,6.902317834150422,0.48631797930025267
12351,2021-01-06,32,Nevada,166,160.57142857142858,1938,2114.0,7.066187062086913,0.4874114118115975
12352,2021-01-07,32,Nevada,173,161.85714285714286,3403,2295.0,7.26439796027459,0.4918792318198559
12353,2021-01-08,32,Nevada,173,168.0,2865,2373.5714285714284,7.853683754460697,0.4936798013311611
12354,2021-01-09,32,Nevada,157,167.14285714285714,2648,2491.1428571428573,7.758548764487673,0.4898034505783855
12355,2021-01-10,32,Nevada,160,169.0,2260,2422.1428571428573,7.4033574629920675,0.48949811383458
12356,2021-01-11,32,Nevada,168,168.85714285714286,1680,2459.5714285714284,7.641591250836132,0.4852217265396411
12357,2021-01-12,32,Nevada,154,164.42857142857142,2593,2483.8571428571427,7.706941465750583,0.4783624051381531
12358,2021-01-13,32,Nevada,142,161.0,1143,2370.285714285714,7.473679684469234,0.4750246982223153
12359,2021-01-14,32,Nevada,175,161.28571428571428,2187,2196.5714285714284,7.230140490430633,0.47193668103061864
12360,2021-01-15,32,Nevada,171,161.0,1878,2055.5714285714284,6.947678617886547,0.4656169141263574
12361,2021-01-16,32,Nevada,134,157.71428571428572,2040,1968.7142857142858,6.718197921973283,0.4551502593804202
12362,2021-01-17,32,Nevada,140,154.85714285714286,1483,1857.7142857142858,6.477758401129596,0.44670437639593064
12363,2021-01-18,32,Nevada,130,149.42857142857142,1221,1792.142857142857,6.083617332897302,0.4373177642715408
12364,2021-01-19,32,Nevada,122,144.85714285714286,1178,1590.0,5.796337764056033,0.4269773309662618
12365,2021-01-20,32,Nevada,143,145.0,1171,1594.0,5.625295849450555,0.4178999363165202
12366,2021-01-21,32,Nevada,165,143.57142857142858,1200,1453.0,5.628244985228093,0.40767356003297917
12367,2021-01-22,32,Nevada,147,140.14285714285714,1869,1451.7142857142858,5.437462918330808,0.3966231969302256
12368,2021-01-23,32,Nevada,120,138.14285714285714,1501,1374.7142857142858,5.312227164290677,0.3925084449106378
12369,2021-01-24,32,Nevada,95,131.71428571428572,1194,1333.4285714285713,5.205969580698099,0.3816129196145191
12370,2021-01-25,32,Nevada,151,134.71428571428572,990,1300.4285714285713,5.182695458946904,0.3774174742896102
12371,2021-01-26,32,Nevada,102,131.85714285714286,956,1268.7142857142858,5.0563908717857835,0.3702531033879073
12372,2021-01-27,32,Nevada,124,129.14285714285714,1020,1247.142857142857,4.997559451619612,0.35940052797729627
12373,2021-01-28,32,Nevada,116,122.14285714285714,1078,1229.7142857142858,4.6664308415234395,0.34694172537803053
12374,2021-01-29,32,Nevada,106,116.28571428571429,1328,1152.4285714285713,4.448225874418613,0.3387607295675109
12375,2021-01-30,32,Nevada,108,114.57142857142857,1070,1090.857142857143,4.2479186401458255,0.3274029248312099
12376,2021-01-31,32,Nevada,100,115.28571428571429,959,1057.2857142857142,4.102000770860615,0.3215376689641711
12377,2021-02-01,32,Nevada,94,107.14285714285714,838,1035.5714285714287,3.986275248819536,0.30817560095648744
12378,2021-02-02,32,Nevada,146,113.42857142857143,811,1014.8571428571429,3.8227473964989382,0.2994236578362677
12379,2021-02-03,32,Nevada,99,109.85714285714286,750,976.2857142857143,3.6091700211892443,0.2934200415694666
12380,2021-02-04,32,Nevada,85,105.42857142857143,889,949.2857142857143,3.5365421508083705,0.28689854442586465
12381,2021-02-05,32,Nevada,88,102.85714285714286,897,887.7142857142857,3.3841150551977783,0.2822303062739626
12382,2021-02-06,32,Nevada,76,98.28571428571429,898,863.1428571428571,3.2765880693921003,0.2753376362840323
12383,2021-02-07,32,Nevada,83,95.85714285714286,651,819.1428571428571,3.0446254889076623,0.2673353091273135
12384,2021-02-08,32,Nevada,99,96.57142857142857,548,777.7142857142857,2.93105225382006,0.2589574478740388
12385,2021-02-09,32,Nevada,100,90.0,546,739.8571428571429,2.939464672148303,0.25146827160540225
12386,2021-02-10,32,Nevada,74,86.42857142857143,659,726.8571428571429,2.821818414139336,0.2413921031419733
12387,2021-02-11,32,Nevada,72,84.57142857142857,592,684.4285714285714,2.688189036097311,0.23373296807140964
12388,2021-02-12,32,Nevada,91,85.0,636,647.1428571428571,2.594018516530763,0.22430322147328136
12389,2021-02-13,32,Nevada,70,84.14285714285714,813,635.0,2.4789372738893496,0.2182755055144226
12390,2021-02-14,32,Nevada,50,79.42857142857143,512,615.1428571428571,2.4658305039239266,0.21312773035282292
12391,2021-02-15,32,Nevada,86,77.57142857142857,391,592.7142857142857,2.344570820700738,0.20388967516421
12392,2021-02-16,32,Nevada,72,73.57142857142857,290,556.1428571428571,2.2198409873854414,0.19682240440360965
12393,2021-02-17,32,Nevada,76,73.85714285714286,363,513.8571428571429,2.129072650767725,0.19129845433816114
12394,2021-02-18,32,Nevada,65,72.85714285714286,488,499.0,2.0069060821060063,0.18668799565966376
12395,2021-02-19,32,Nevada,67,69.42857142857143,420,468.14285714285717,1.9482575059942009,0.18577842730147126
12396,2021-02-20,32,Nevada,69,69.28571428571429,371,405.0,1.92273894267904,0.18307311606613152
12397,2021-02-21,32,Nevada,53,69.71428571428571,301,374.85714285714283,1.9132416058356188,0.17914352680629095
12398,2021-02-22,32,Nevada,47,64.14285714285714,173,343.7142857142857,1.9266707416724294,0.18003408394806666
12399,2021-02-23,32,Nevada,75,64.57142857142857,398,359.14285714285717,1.9167340256577148,0.17921157681776154
12400,2021-02-24,32,Nevada,57,61.857142857142854,516,381.0,1.9711738676361654,0.17729585786790916
12401,2021-02-25,32,Nevada,50,59.714285714285715,571,392.85714285714283,1.9870929366870231,0.17408217366338946
12402,2021-02-26,32,Nevada,58,58.42857142857143,399,389.85714285714283,1.9602872706235686,0.1644177832671808
12403,2021-02-27,32,Nevada,51,55.857142857142854,459,402.42857142857144,1.9197363393964149,0.15922271900635707
12404,2021-02-28,32,Nevada,48,55.142857142857146,266,397.42857142857144,1.8689693117923722,0.15610889762708302
12405,2021-03-01,32,Nevada,49,55.42857142857143,226,405.0,1.844139148316399,0.1504351818765751
12406,2021-03-02,32,Nevada,42,50.714285714285715,309,392.2857142857143,1.790306490107718,0.14482125026632664
12407,2021-03-03,32,Nevada,44,48.857142857142854,395,375.0,1.7492085456420423,0.13949717081904514
12408,2021-03-04,32,Nevada,50,48.857142857142854,385,348.42857142857144,1.7242344325778587,0.13371947393136283
12409,2021-03-05,32,Nevada,36,45.714285714285715,391,347.2857142857143,1.7130807802263466,0.1316785622895207
12410,2021-03-06,32,Nevada,39,44.0,500,353.14285714285717,1.7102005117848746,0.12954647636033062
12411,2021-03-07,32,Nevada,34,42.0,230,348.0,1.7135270694699731,0.12754448029046234
12412,2021-03-08,32,Nevada,50,42.142857142857146,203,344.7142857142857,1.6885254052843686,0.1252033694712721
12413,2021-03-09,32,Nevada,49,43.142857142857146,429,361.85714285714283,1.6764427671003128,0.12379810910790164
12414,2021-03-10,32,Nevada,37,42.142857142857146,325,351.85714285714283,1.6417709849253932,0.12066359073165761
12415,2021-03-11,32,Nevada,39,40.57142857142857,618,385.14285714285717,1.6742122170517466,0.1202749451162395
12416,2021-03-12,32,Nevada,39,41.0,858,451.85714285714283,1.634275571131035,0.11758163448373704
12417,2021-03-13,32,Nevada,30,39.714285714285715,442,443.57142857142856,1.5660687777729927,0.11506573297592239
12418,2021-03-14,32,Nevada,24,38.285714285714285,222,442.42857142857144,1.5124299307112006,0.11533143600814087
12419,2021-03-15,32,Nevada,53,38.714285714285715,184,439.7142857142857,1.553038064479241,0.1131343923386679
12420,2021-03-16,32,Nevada,41,37.57142857142857,346,427.85714285714283,1.542348658044434,0.11114948599736228
12421,2021-03-17,32,Nevada,41,38.142857142857146,301,424.42857142857144,1.533621331952993,0.1104753451773067
12422,2021-03-18,32,Nevada,43,38.714285714285715,297,378.57142857142856,1.4568005712691936,0.10882452019268928
12423,2021-03-19,32,Nevada,39,38.714285714285715,265,293.85714285714283,1.477013855369895,0.11024796302680777
12424,2021-03-20,32,Nevada,34,39.285714285714285,271,269.42857142857144,1.5258576436197053,0.10982610851375384
12425,2021-03-21,32,Nevada,25,39.42857142857143,227,270.14285714285717,1.5140233776721244,0.10925685111677409
12426,2021-03-22,32,Nevada,32,36.42857142857143,156,266.14285714285717,1.5126630430969374,0.11224919502505516
12427,2021-03-23,32,Nevada,42,36.57142857142857,147,237.71428571428572,1.5216962972091523,0.11364721791042647
12428,2021-03-24,32,Nevada,44,37.0,246,229.85714285714286,1.596601766657828,0.11768117064843726
12429,2021-03-25,32,Nevada,37,36.142857142857146,444,250.85714285714286,1.6218007675842199,0.12001989744896349
12430,2021-03-26,32,Nevada,43,36.714285714285715,445,276.57142857142856,1.6294521145604801,0.11935593105903532
12431,2021-03-27,32,Nevada,25,35.42857142857143,302,281.0,1.654468353424845,0.12270770882924177
12432,2021-03-28,32,Nevada,36,37.0,143,269.0,1.6817267857298994,0.12112755481690134
12433,2021-03-29,32,Nevada,35,37.42857142857143,212,277.0,1.7083486044166063,0.12133465391478153
12434,2021-03-30,32,Nevada,37,36.714285714285715,221,287.57142857142856,1.7321377887331135,0.11950895656840402
12435,2021-03-31,32,Nevada,40,36.142857142857146,268,290.7142857142857,1.727603548270862,0.11840227880201869
12436,2021-04-01,32,Nevada,38,36.285714285714285,350,277.2857142857143,1.7596165812702544,0.11812736115386922
12437,2021-04-02,32,Nevada,36,35.285714285714285,342,262.57142857142856,1.770981060036768,0.1190289570563847
12438,2021-04-03,32,Nevada,45,38.142857142857146,462,285.42857142857144,1.7478221966995984,0.11993782898542112
12439,2021-04-04,32,Nevada,42,39.0,260,302.14285714285717,1.6943272692074214,0.12305463718793111
12440,2021-04-05,32,Nevada,44,40.285714285714285,181,297.7142857142857,1.7144926290834217,0.12258114892801594
12441,2021-04-06,32,Nevada,44,41.285714285714285,295,308.2857142857143,1.7179775327098534,0.1268411748882189
12442,2021-04-07,32,Nevada,32,40.142857142857146,277,309.57142857142856,1.7380636953066906,0.12754304335698222
12443,2021-04-08,32,Nevada,51,42.0,386,314.7142857142857,1.7525363693688705,0.13244770152437402
12444,2021-04-09,32,Nevada,28,40.857142857142854,637,356.85714285714283,1.800911696953039,0.13489389137817184
12445,2021-04-10,32,Nevada,24,37.857142857142854,752,398.2857142857143,1.835057674899347,0.13645266435112782
12446,2021-04-11,32,Nevada,40,37.57142857142857,320,406.85714285714283,1.850229883802039,0.13616719682550238
12447,2021-04-12,32,Nevada,40,37.0,319,426.57142857142856,1.856917226387873,0.137214076574686
12448,2021-04-13,32,Nevada,61,39.42857142857143,412,443.2857142857143,1.9365050977731142,0.13630268096558684
12449,2021-04-14,32,Nevada,45,41.285714285714285,395,460.14285714285717,1.8997523742149558,0.1374967180941469
12450,2021-04-15,32,Nevada,43,40.142857142857146,549,483.42857142857144,1.8839452597433524,0.13365354513228034
12451,2021-04-16,32,Nevada,48,43.0,536,469.0,1.8442930086539093,0.13567339298963066
12452,2021-04-17,32,Nevada,39,45.142857142857146,0,361.57142857142856,1.8025402449139007,0.13797603417002322
12453,2021-04-18,32,Nevada,36,44.57142857142857,0,315.85714285714283,1.7971043994182334,0.1402306993358377
12454,2021-04-19,32,Nevada,36,44.0,698,370.0,1.7770867381048663,0.1402931129754849
12455,2021-04-20,32,Nevada,54,43.0,381,365.57142857142856,1.706372199676661,0.14064775716430916
12456,2021-04-21,32,Nevada,50,43.714285714285715,436,371.42857142857144,1.670748073878764,0.1420081338748918
12457,2021-04-22,32,Nevada,31,42.0,528,368.42857142857144,1.6384424453948594,0.1415060377667048
12458,2021-04-23,32,Nevada,30,39.42857142857143,562,372.14285714285717,1.5988588754490343,0.13790419233194506
12459,2021-04-24,32,Nevada,41,39.714285714285715,0,372.14285714285717,1.576452544594784,0.13249983954617825
12460,2021-04-25,32,Nevada,54,42.285714285714285,0,372.14285714285717,1.5608652401104843,0.13057674116931267
12461,2021-04-26,32,Nevada,42,43.142857142857146,840,392.42857142857144,1.5163686307362636,0.1297515164931007
12462,2021-04-27,32,Nevada,48,42.285714285714285,405,395.85714285714283,1.4921345970974471,0.13048254256071704
12463,2021-04-28,32,Nevada,56,43.142857142857146,390,389.2857142857143,1.4802223999206958,0.12861133575331576
12464,2021-04-29,32,Nevada,67,48.285714285714285,453,378.57142857142856,1.4588026048721825,0.12978891186536254
12465,2021-04-30,32,Nevada,37,49.285714285714285,510,371.14285714285717,1.4240683232546654,0.13074861299930535
12466,2021-05-01,32,Nevada,39,49.0,0,371.14285714285717,1.3881389989910395,0.13278987147172083
12467,2021-05-02,32,Nevada,54,49.0,0,371.14285714285717,1.3726392807863292,0.1347177187006509
12468,2021-05-03,32,Nevada,40,48.714285714285715,801,365.57142857142856,1.3759971615221125,0.134746115049243
12469,2021-05-04,32,Nevada,32,46.42857142857143,476,375.7142857142857,1.3820707810942838,0.13104351609471068
12470,2021-05-05,32,Nevada,40,44.142857142857146,373,373.2857142857143,1.34233786497796,0.1292349149433215
12471,2021-05-06,32,Nevada,32,39.142857142857146,394,364.85714285714283,1.2930877516767154,0.12593937344473471
12472,2021-05-07,32,Nevada,30,38.142857142857146,498,363.14285714285717,1.2587026662190361,0.12419339951679474
12473,2021-05-08,32,Nevada,37,37.857142857142854,0,363.14285714285717,1.2258760284746961,0.1208279933898895
12474,2021-05-09,32,Nevada,28,34.142857142857146,0,363.14285714285717,1.206814236068971,0.11523245226328974
12475,2021-05-10,32,Nevada,32,33.0,800,363.0,1.175734500797479,0.11358899791121865
12476,2021-05-11,32,Nevada,41,34.285714285714285,470,362.14285714285717,1.1257559564132142,0.11256803817243896
12477,2021-05-12,32,Nevada,40,34.285714285714285,464,375.14285714285717,1.0843065996101549,0.10940499844935708
12478,2021-05-13,32,Nevada,34,34.57142857142857,436,381.14285714285717,1.0679443941567164,0.108716768405243
12479,2021-05-14,32,Nevada,36,35.42857142857143,389,365.57142857142856,1.05062445823125,0.10624823645547173
12480,2021-05-15,32,Nevada,29,34.285714285714285,0,365.57142857142856,1.0234083450660032,0.10422937196968292
12481,2021-05-16,32,Nevada,32,34.857142857142854,0,365.57142857142856,1.0141925849359759,0.10359774673521517
12482,2021-05-17,32,Nevada,41,36.142857142857146,542,328.7142857142857,0.9810686704766998,0.09936933036401677
12483,2021-05-18,32,Nevada,37,35.57142857142857,287,302.57142857142856,0.9524976510078372,0.09833035849220852
12484,2021-05-19,32,Nevada,26,33.57142857142857,348,286.0,0.9227082109356469,0.09768766946387711
12485,2021-05-20,32,Nevada,23,32.0,302,266.85714285714283,0.9121568961578002,0.097353890710527
12486,2021-05-21,32,Nevada,30,31.142857142857142,334,259.0,0.8582299434467046,0.09644833755405458
12487,2021-05-22,32,Nevada,25,30.571428571428573,0,259.0,0.8309025154125487,0.09709452508577418
12488,2021-05-23,32,Nevada,31,30.428571428571427,0,259.0,0.8094342117719682,0.09757264877132703
12489,2021-05-24,32,Nevada,20,27.428571428571427,405,239.42857142857142,0.795236716466406,0.09783607677341033
12490,2021-05-25,32,Nevada,32,26.714285714285715,265,236.28571428571428,0.7704380625101694,0.09510243531380684
12491,2021-05-26,32,Nevada,32,27.571428571428573,227,219.0,0.7653222230730681,0.09528603424574943
12492,2021-05-27,32,Nevada,32,28.857142857142858,232,209.0,0.7282678562622812,0.09426019672811733
12493,2021-05-28,32,Nevada,27,28.428571428571427,267,199.42857142857142,0.7242734042827561,0.09312644171677506
12494,2021-05-29,32,Nevada,16,27.142857142857142,0,199.42857142857142,0.7094367822252641,0.09177454480649945
12495,2021-05-30,32,Nevada,22,25.857142857142858,0,199.42857142857142,0.6833794305145694,0.08950080871223036
12496,2021-05-31,32,Nevada,32,27.571428571428573,0,141.57142857142858,0.6207834887869278,0.0875732399302316
12497,2021-06-01,32,Nevada,25,26.571428571428573,514,177.14285714285714,0.6026650057631953,0.0867156888378089
12498,2021-06-02,32,Nevada,19,24.714285714285715,419,204.57142857142858,0.5890660374628549,0.08545489024022389
12499,2021-06-03,32,Nevada,35,25.142857142857142,350,221.42857142857142,0.5565133776978787,0.0836753390194146
12500,2021-06-04,32,Nevada,27,25.142857142857142,361,234.85714285714286,0.5193686801682278,0.08298275521221536
12501,2021-06-05,32,Nevada,26,26.571428571428573,0,234.85714285714286,0.5018065692852545,0.08198789524076822
12502,2021-06-06,32,Nevada,39,29.0,0,234.85714285714286,0.5142733284342234,0.08156403867232838
12503,2021-06-07,32,Nevada,26,28.142857142857142,627,324.42857142857144,0.5525292329813798,0.08104732996258476
12504,2021-06-08,32,Nevada,22,27.714285714285715,347,300.57142857142856,0.5247596170775275,0.08141752346764078
12505,2021-06-09,32,Nevada,25,28.571428571428573,217,271.7142857142857,0.4992744097951684,0.07932372581813266
12506,2021-06-10,32,Nevada,21,26.571428571428573,295,263.85714285714283,0.4828888625878455,0.0776539843874984
12507,2021-06-11,32,Nevada,26,26.428571428571427,262,249.71428571428572,0.47709025126607146,0.07577819493824386
12508,2021-06-12,32,Nevada,23,26.0,0,249.71428571428572,0.4834751250244695,0.07476705767518688
12509,2021-06-13,32,Nevada,27,24.285714285714285,0,249.71428571428572,0.4825197239256732,0.0739685861487989
12510,2021-06-14,32,Nevada,38,26.0,439,222.85714285714286,0.46313166304008596,0.07251089485471118
12511,2021-06-15,32,Nevada,39,28.428571428571427,252,209.28571428571428,0.4556880762075259,0.06956068687979285
12512,2021-06-16,32,Nevada,34,29.714285714285715,363,230.14285714285714,0.43559563272628526,0.06944064647980884
12513,2021-06-17,32,Nevada,32,31.285714285714285,296,230.28571428571428,0.4184168278058633,0.06921445499389618
12514,2021-06-18,32,Nevada,34,32.42857142857143,385,247.85714285714286,0.39847174596681334,0.06832503267777548
12515,2021-06-19,32,Nevada,37,34.42857142857143,0,247.85714285714286,0.3947068066731936,0.06762132081505293
12516,2021-06-20,32,Nevada,33,35.285714285714285,0,247.85714285714286,0.3882553426059407,0.06605973724065477
12517,2021-06-21,32,Nevada,47,36.57142857142857,640,276.57142857142856,0.39651647565353765,0.064109135499565
12518,2021-06-22,32,Nevada,48,37.857142857142854,400,297.7142857142857,0.3985241951392803,0.06436607523448735
12519,2021-06-23,32,Nevada,52,40.42857142857143,447,309.7142857142857,0.4116445406291631,0.0626086471950702
12520,2021-06-24,32,Nevada,62,44.714285714285715,448,331.42857142857144,0.425631468266267,0.0626728566115035
12521,2021-06-25,32,Nevada,44,46.142857142857146,804,391.2857142857143,0.4466304350462607,0.06314658666654827
12522,2021-06-26,32,Nevada,54,48.57142857142857,0,391.2857142857143,0.4356929863658584,0.06444261911324435
12523,2021-06-27,32,Nevada,49,50.857142857142854,0,391.2857142857143,0.43688759436369073,0.0661327652853677
12524,2021-06-28,32,Nevada,57,52.285714285714285,915,430.57142857142856,0.44659262004972866,0.06900172914168395
12525,2021-06-29,32,Nevada,64,54.57142857142857,625,462.7142857142857,0.446984955972107,0.06973947381633289
12526,2021-06-30,32,Nevada,75,57.857142857142854,558,478.57142857142856,0.46598975018398825,0.07201267904956839
12527,2021-07-01,32,Nevada,83,60.857142857142854,543,492.14285714285717,0.46327641238926226,0.07186859166252497
12528,2021-07-02,32,Nevada,68,64.28571428571429,508,449.85714285714283,0.4704245087759486,0.0733792096149756
12529,2021-07-03,32,Nevada,72,66.85714285714286,0,449.85714285714283,0.4709118810916134,0.07206714429607458
12530,2021-07-04,32,Nevada,67,69.42857142857143,0,449.85714285714283,0.47047581900435553,0.07052496640990372
12531,2021-07-05,32,Nevada,81,72.85714285714286,0,319.14285714285717,0.38696700783621907,0.0689171875459524
12532,2021-07-06,32,Nevada,86,76.0,1346,422.14285714285717,0.4579444003987523,0.07062595732298081
12533,2021-07-07,32,Nevada,91,78.28571428571429,453,407.14285714285717,0.47137821268880564,0.07044304209912965
12534,2021-07-08,32,Nevada,86,78.71428571428571,697,429.14285714285717,0.49868991136224927,0.07124101908646487
12535,2021-07-09,32,Nevada,81,80.57142857142857,813,472.7142857142857,0.5334738578630134,0.07267069188252395
12536,2021-07-10,32,Nevada,90,83.14285714285714,0,472.7142857142857,0.5461867238557816,0.07504895945531691
12537,2021-07-11,32,Nevada,101,88.0,0,472.7142857142857,0.5626569490858305,0.07812435100285853
12538,2021-07-12,32,Nevada,94,89.85714285714286,1673,711.7142857142857,0.678599556123546,0.08240144548785959
12539,2021-07-13,32,Nevada,103,92.28571428571429,855,641.5714285714286,0.6300681154089396,0.08516236230705741
12540,2021-07-14,32,Nevada,99,93.42857142857143,692,675.7142857142857,0.723870208305783,0.0894805118606836
12541,2021-07-15,32,Nevada,103,95.85714285714286,938,710.1428571428571,0.7673079050388241,0.09470766183633869
12542,2021-07-16,32,Nevada,125,102.14285714285714,866,717.7142857142857,0.7952430728475589,0.09941892419490642
12543,2021-07-17,32,Nevada,74,99.85714285714286,0,717.7142857142857,0.7685115007896594,0.10310661146162617
12544,2021-07-18,32,Nevada,104,100.28571428571429,0,717.7142857142857,0.8287003132768039,0.10711232432225201
12545,2021-07-19,32,Nevada,112,102.85714285714286,2067,774.0,0.9116684424317366,0.11184049223985618
12546,2021-07-20,32,Nevada,128,106.42857142857143,1004,795.2857142857143,0.9861296616993038,0.11445023697043577
12547,2021-07-21,32,Nevada,134,111.42857142857143,931,829.4285714285714,1.0269636532141164,0.1173352160128414
12548,2021-07-22,32,Nevada,110,112.42857142857143,942,830.0,1.0856989952869684,0.12143061921549068
12549,2021-07-23,32,Nevada,95,108.14285714285714,1003,849.5714285714286,1.1575889792870897,0.12303612839947388
12550,2021-07-24,32,Nevada,136,117.0,0,849.5714285714286,1.233506972181283,0.12637207595126979
12551,2021-07-25,32,Nevada,147,123.14285714285714,0,849.5714285714286,1.2140883971819907,0.1297039469586743
12552,2021-07-26,32,Nevada,134,126.28571428571429,2400,897.1428571428571,1.3262934830100894,0.13494209917233455
12553,2021-07-27,32,Nevada,128,126.28571428571429,1124,914.2857142857143,1.4066945377239761,0.14025147785319325
12554,2021-07-28,32,Nevada,133,126.14285714285714,1179,949.7142857142857,1.4779774576285518,0.14608398309087697
12555,2021-07-29,32,Nevada,137,130.0,1345,1007.2857142857143,1.5874904672132528,0.15076703307079342
12556,2021-07-30,32,Nevada,134,135.57142857142858,1310,1051.142857142857,1.700422976012642,0.1608056887976132
12557,2021-07-31,32,Nevada,131,134.85714285714286,0,1051.142857142857,1.7491473333451089,0.1690567332576767
12558,2021-08-01,32,Nevada,107,129.14285714285714,0,1051.142857142857,1.792576141474382,0.17695175611961564
12559,2021-08-02,32,Nevada,117,126.71428571428571,2531,1069.857142857143,1.9487122376356407,0.18308766204479276
12560,2021-08-03,32,Nevada,137,128.0,1215,1082.857142857143,2.073319637663392,0.18896728567904714
12561,2021-08-04,32,Nevada,131,127.71428571428571,993,1056.2857142857142,2.2504953007688546,0.19591037978165468
12562,2021-08-05,32,Nevada,152,129.85714285714286,1135,1026.2857142857142,2.3526800120031583,0.20461105737769053
12563,2021-08-06,32,Nevada,134,129.85714285714286,1299,1024.7142857142858,2.496466213526133,0.2094963742524621
12564,2021-08-07,32,Nevada,127,129.28571428571428,0,1024.7142857142858,2.525018801245117,0.21426371149946064
12565,2021-08-08,32,Nevada,133,133.0,0,1024.7142857142858,2.5290194674786517,0.22396629816532312
12566,2021-08-09,32,Nevada,160,139.14285714285714,3010,1093.142857142857,2.7621687964060313,0.23441788578979417
12567,2021-08-10,32,Nevada,160,142.42857142857142,1125,1080.2857142857142,2.830519297926053,0.2463598848753845
12568,2021-08-11,32,Nevada,146,144.57142857142858,916,1069.2857142857142,3.048472841899737,0.2542877588166726
12569,2021-08-12,32,Nevada,146,143.71428571428572,1221,1081.5714285714287,3.192472576823031,0.2618424797063739
