date,location,location_name,hospitalizations,smoothed_hosp,cases,smoothed_cases,spc,sph
2020-08-19,19,Iowa,55,45.285714285714285,322,477.64285714285717,1.4028707406679595,0.12517478702254134
2020-08-20,19,Iowa,34,44.642857142857146,1010,498.14285714285717,1.3844930933688988,0.12456590966810029
2020-08-21,19,Iowa,55,44.5,798,520.7857142857143,1.3738424092024155,0.12449920824765047
2020-08-22,19,Iowa,60,46.07142857142857,665,532.9285714285714,1.360508325487176,0.123521277419113
2020-08-23,19,Iowa,43,46.07142857142857,450,537.6428571428571,1.3461212715988136,0.1248221455196399
2020-08-24,19,Iowa,49,45.0,463,553.1428571428571,1.340861530164073,0.12414767655446794
2020-08-25,19,Iowa,41,44.642857142857146,697,577.5,1.3406659645808723,0.12579445124335967
2020-08-26,19,Iowa,42,44.714285714285715,1201,631.0,1.3355571406499707,0.12547514294366388
2020-08-27,19,Iowa,49,45.57142857142857,2681,793.9285714285714,1.3281947407463832,0.12404355306281012
2020-08-28,19,Iowa,55,45.92857142857143,1340,827.2142857142857,1.2864941805933965,0.12545391511721998
2020-08-29,19,Iowa,35,45.857142857142854,784,824.7857142857143,1.3083462087147486,0.12584667915751144
2020-08-30,19,Iowa,52,47.07142857142857,987,868.0,1.3260692466824555,0.1256747842843645
2020-08-31,19,Iowa,64,48.42857142857143,540,879.2857142857143,1.3286943503760622,0.1259466917308312
2020-09-01,19,Iowa,52,49.0,708,903.2857142857143,1.3307715390575703,0.1260716149739127
2020-09-02,19,Iowa,46,48.357142857142854,616,924.2857142857143,1.3175703588536432,0.1261654249926033
2020-09-03,19,Iowa,41,48.857142857142854,1228,939.8571428571429,1.32440307255108,0.12606416452068706
2020-09-04,19,Iowa,53,48.714285714285715,1053,958.0714285714286,1.333633602844667,0.12619117037273425
2020-09-05,19,Iowa,39,47.214285714285715,946,978.1428571428571,1.335575012212199,0.12591711613354287
2020-09-06,19,Iowa,50,47.714285714285715,525,983.5,1.33981728200899,0.12491452701624167
2020-09-07,19,Iowa,42,47.214285714285715,322,973.4285714285714,1.3426919350747009,0.12280515650720346
2020-09-08,19,Iowa,50,47.857142857142854,482,958.0714285714286,1.3174083859250174,0.12123773379800655
2020-09-09,19,Iowa,29,46.92857142857143,576,913.4285714285714,1.2904867303916143,0.1216630868388983
2020-09-10,19,Iowa,53,47.214285714285715,863,783.5714285714286,1.285620593733208,0.12089109983101229
2020-09-11,19,Iowa,40,46.142857142857146,941,755.0714285714286,1.3117549529690875,0.11797147000975099
2020-09-12,19,Iowa,37,46.285714285714285,806,756.6428571428571,1.306969874996873,0.11702494015890615
2020-09-13,19,Iowa,43,45.642857142857146,471,719.7857142857143,1.3154442998828328,0.11565480323896023
2020-09-14,19,Iowa,47,44.42857142857143,388,708.9285714285714,1.3345005839283228,0.1136588853685101
2020-09-15,19,Iowa,35,43.214285714285715,657,705.2857142857143,1.3579628680388613,0.11311966008056144
2020-09-16,19,Iowa,57,44.0,931,727.7857142857143,1.3823733316028166,0.11296965374035536
2020-09-17,19,Iowa,47,44.42857142857143,552,679.5,1.4099650875530454,0.11324625336436743
2020-09-18,19,Iowa,50,44.214285714285715,1635,721.0714285714286,1.441497389777487,0.11392275760084883
2020-09-19,19,Iowa,38,44.142857142857146,965,722.4285714285714,1.4863550949387339,0.1141416046524122
2020-09-20,19,Iowa,43,43.642857142857146,606,728.2142857142857,1.5313477590065963,0.1140790605999083
2020-09-21,19,Iowa,61,45.0,597,747.8571428571429,1.5561112622429223,0.11663873553472195
2020-09-22,19,Iowa,57,45.5,611,757.0714285714286,1.6030480452623281,0.1179008315392492
2020-09-23,19,Iowa,74,48.714285714285715,1253,805.4285714285714,1.6613063322247599,0.11723182043126147
2020-09-24,19,Iowa,59,49.142857142857146,1120,823.7857142857143,1.738434163118578,0.11809581410124194
2020-09-25,19,Iowa,59,50.5,1040,830.8571428571429,1.794885076987024,0.1183031236838509
2020-09-26,19,Iowa,51,51.5,877,835.9285714285714,1.8267737598958023,0.11937327234330597
2020-09-27,19,Iowa,64,53.0,716,853.4285714285714,1.8559738102505907,0.12242979902898235
2020-09-28,19,Iowa,63,54.142857142857146,633,870.9285714285714,1.8844455205053372,0.12438722800231305
2020-09-29,19,Iowa,58,55.785714285714285,978,893.8571428571429,1.8994720570076264,0.12575297230212376
2020-09-30,19,Iowa,68,56.57142857142857,1012,899.6428571428571,1.9094724036716337,0.12632605660595667
2020-10-01,19,Iowa,59,57.42857142857143,1181,944.5714285714286,1.9266046052603816,0.1271945779606262
2020-10-02,19,Iowa,66,58.57142857142857,1054,903.0714285714286,1.945663583066755,0.12795934599932754
2020-10-03,19,Iowa,57,59.92857142857143,819,892.6428571428571,1.958575120204886,0.1299533451486456
2020-10-04,19,Iowa,60,61.142857142857146,443,881.0,1.978773684892662,0.13363835207251296
2020-10-05,19,Iowa,97,63.714285714285715,516,875.2142857142857,2.020936780270164,0.13776022985466693
2020-10-06,19,Iowa,64,64.21428571428571,545,870.5,2.050508895060307,0.1405319416797539
2020-10-07,19,Iowa,80,64.64285714285714,1288,873.0,2.072427107723295,0.14401213006318653
2020-10-08,19,Iowa,64,65.0,1564,904.7142857142857,2.104412594873226,0.14786485637752902
2020-10-09,19,Iowa,65,65.42857142857143,1224,917.8571428571429,2.1197245734947137,0.15118713089014782
2020-10-10,19,Iowa,59,66.0,1161,938.1428571428571,2.1809345855625875,0.15301303929587934
2020-10-11,19,Iowa,76,66.85714285714286,901,951.3571428571429,2.20772796362179,0.15426410202251903
2020-10-12,19,Iowa,83,68.28571428571429,510,942.5714285714286,2.2294580451821955,0.15920387883303286
2020-10-13,19,Iowa,70,69.14285714285714,969,941.9285714285714,2.2686542854318046,0.16322770526879063
2020-10-14,19,Iowa,68,69.14285714285714,1482,975.5,2.32083015467545,0.16612843849461298
2020-10-15,19,Iowa,56,68.92857142857143,1152,973.4285714285714,2.3884160439974704,0.17088055513963243
2020-10-16,19,Iowa,86,70.35714285714286,1690,1018.8571428571429,2.4544220803554193,0.17457737915941568
2020-10-17,19,Iowa,68,71.14285714285714,952,1028.357142857143,2.4910166395408373,0.17767358886214263
2020-10-18,19,Iowa,71,71.92857142857143,636,1042.142857142857,2.4943500016465237,0.180037654354216
2020-10-19,19,Iowa,90,71.42857142857143,726,1057.142857142857,2.5394242028000553,0.18162592891650353
2020-10-20,19,Iowa,90,73.28571428571429,1142,1099.7857142857142,2.5763911114439355,0.18374776321590483
2020-10-21,19,Iowa,87,73.78571428571429,1048,1082.642857142857,2.62539257828744,0.1860021600063664
2020-10-22,19,Iowa,104,76.64285714285714,1483,1076.857142857143,2.666556033488367,0.1857203256654012
2020-10-23,19,Iowa,86,78.14285714285714,1643,1106.7857142857142,2.735813129432653,0.187967361462509
2020-10-24,19,Iowa,77,79.42857142857143,1460,1128.142857142857,2.782918929603603,0.1906900155111267
2020-10-25,19,Iowa,79,79.64285714285714,1402,1163.9285714285713,2.8335402794350726,0.19219875906628675
2020-10-26,19,Iowa,113,81.78571428571429,960,1196.0714285714287,2.892432283876691,0.19285116778998795
2020-10-27,19,Iowa,112,84.78571428571429,1365,1224.357142857143,2.934633348853242,0.19452831817665264
2020-10-28,19,Iowa,95,86.71428571428571,2072,1266.5,2.994758696358936,0.19806288926854937
2020-10-29,19,Iowa,103,90.07142857142857,2315,1349.5714285714287,3.0462620958919526,0.19795050941971065
2020-10-30,19,Iowa,132,93.35714285714286,2772,1426.857142857143,3.1281598688363887,0.20021519283314926
2020-10-31,19,Iowa,115,96.71428571428571,2788,1558.0,3.193328682922559,0.2017046271504519
2020-11-01,19,Iowa,93,98.28571428571429,2464,1688.5714285714287,3.2904221792498767,0.20382550406113087
2020-11-02,19,Iowa,166,103.71428571428571,1542,1746.857142857143,3.3217999365220736,0.2057824802834611
2020-11-03,19,Iowa,159,108.64285714285714,1810,1794.5714285714287,3.4160205684555365,0.20942264951613485
2020-11-04,19,Iowa,171,114.64285714285714,2888,1926.0,3.517807705124352,0.21255092601074776
2020-11-05,19,Iowa,179,120.0,5277,2197.0,3.6902028225666377,0.21708282300139967
2020-11-06,19,Iowa,192,127.57142857142857,3375,2320.714285714286,3.8433636506135995,0.2229270660538263
2020-11-07,19,Iowa,154,133.07142857142858,4388,2529.8571428571427,3.9690210442987386,0.22874053793398688
2020-11-08,19,Iowa,171,139.64285714285714,4524,2752.8571428571427,4.153041692029549,0.23513551196981727
2020-11-09,19,Iowa,235,148.35714285714286,5132,3050.8571428571427,4.299385847973782,0.24182478955970982
2020-11-10,19,Iowa,218,155.92857142857142,3917,3233.1428571428573,4.474490829364823,0.2501728194294622
2020-11-11,19,Iowa,217,164.64285714285714,4626,3415.5714285714284,4.632442122689022,0.2566898635061239
2020-11-12,19,Iowa,223,173.21428571428572,4951,3603.8571428571427,4.881476290121085,0.2642065640788711
2020-11-13,19,Iowa,234,180.5,5484,3797.5714285714284,5.01279557315346,0.27066012186258737
2020-11-14,19,Iowa,258,190.71428571428572,4667,3931.785714285714,5.3858378009682015,0.2780472454697318
2020-11-15,19,Iowa,215,199.42857142857142,2759,3952.8571428571427,5.564130819045674,0.28527429776369745
2020-11-16,19,Iowa,239,204.64285714285714,3283,4077.214285714286,5.752854860468667,0.2944128646103706
2020-11-17,19,Iowa,239,210.35714285714286,3601,4205.142857142857,5.938907388064665,0.30085204539758315
2020-11-18,19,Iowa,220,213.85714285714286,4320,4307.428571428572,6.12530622018516,0.3115729776205334
2020-11-19,19,Iowa,202,215.5,4054,4220.071428571428,6.288267156511969,0.3214168316426673
2020-11-20,19,Iowa,190,215.35714285714286,4345,4289.357142857143,6.514045749025197,0.3281065753068163
2020-11-21,19,Iowa,140,214.35714285714286,3286,4210.642857142857,6.667338046801624,0.3321358218821646
2020-11-22,19,Iowa,170,214.28571428571428,2461,4063.285714285714,6.743466465962322,0.337467378940443
2020-11-23,19,Iowa,196,211.5,3128,3920.1428571428573,6.843519274285349,0.34494737238939094
2020-11-24,19,Iowa,196,209.92857142857142,2992,3854.0714285714284,6.90188260119573,0.3498775025114568
2020-11-25,19,Iowa,180,207.28571428571428,3502,3773.785714285714,6.909187447320173,0.35611470071567963
2020-11-26,19,Iowa,136,201.07142857142858,2037,3565.6428571428573,6.579913751129313,0.35755010159616507
2020-11-27,19,Iowa,136,194.07142857142858,1733,3297.714285714286,6.855065592969255,0.36270769330739266
2020-11-28,19,Iowa,144,185.92857142857142,2123,3116.0,6.6750916296550225,0.3677465581469132
2020-11-29,19,Iowa,132,180.0,1511,3026.8571428571427,6.636776765981031,0.37109716687116295
2020-11-30,19,Iowa,185,176.14285714285714,1941,2931.0,6.632072541212837,0.3740954298609024
2020-12-01,19,Iowa,145,169.42857142857142,2431,2847.4285714285716,6.619054645436326,0.3804768073343167
2020-12-02,19,Iowa,121,162.35714285714286,3097,2760.0714285714284,6.719887704283157,0.38183002543173894
2020-12-03,19,Iowa,132,157.35714285714286,2565,2653.714285714286,6.758815421988746,0.38376240581897647
2020-12-04,19,Iowa,147,154.28571428571428,2807,2543.8571428571427,6.7244953188024645,0.38671142729339636
2020-12-05,19,Iowa,95,151.07142857142858,1854,2441.5714285714284,6.780483851345169,0.3911612820130537
2020-12-06,19,Iowa,112,146.92857142857142,1306,2359.0714285714284,6.782645208311318,0.3940334234529169
2020-12-07,19,Iowa,142,143.07142857142858,1293,2228.0,6.810438657210264,0.39424429154360957
2020-12-08,19,Iowa,122,137.78571428571428,1970,2155.0,6.8441108862367,0.39579219313270314
2020-12-09,19,Iowa,128,134.07142857142858,2326,2071.0,6.9797514273497105,0.39847700542392706
2020-12-10,19,Iowa,126,133.35714285714286,2273,2087.8571428571427,7.342743292867489,0.4048441800207499
2020-12-11,19,Iowa,96,130.5,1059,2039.7142857142858,7.137450528976545,0.40673710235351834
2020-12-12,19,Iowa,71,125.28571428571429,1397,1987.857142857143,7.298758925661719,0.40705599189908215
2020-12-13,19,Iowa,85,121.92857142857143,1240,1968.5,7.332345314317645,0.40783497437278304
